id,trial,top_idx,within_idx,between_idx,within_is_left_or_right,trial_type,question_type,question_idx,choice,rt,stim_onset,IG,IG2,targRace,targGend,winRace,winGend,btwnRace,btwnGend,winRaceMatch,btwnRaceMatch,winGendMatch,btwnGendMatch,comparison,question
data_38,66,4,8,15,2,2,2,14,2,4.6596,22567.6551,1,0,White,F,Hispanic,M,White,M,0,1,0,0,Two-step,Neg Action
data_38,67,14,3,13,1,3,2,12,2,3.5703,22572.8409,0,1,White,F,White,F,Asian,M,1,0,1,0,One-versus-two-step,Neg Action
data_38,68,9,10,8,1,1,3,3,2,2.7983,22576.9428,0,0,White,M,Asian,F,Hispanic,M,0,0,0,1,One-step,Friendship
data_38,69,9,13,6,2,2,1,8,2,2.247,22580.2777,1,1,White,M,Asian,M,Black,M,0,0,1,1,Two-step,Pos Action
data_38,70,13,9,14,2,3,1,7,1,2.0394,22583.0457,0,0,Asian,M,White,M,White,F,0,0,1,0,One-versus-two-step,Pos Action
data_38,71,8,4,11,1,2,3,3,1,7.6039,22585.6136,1,1,Hispanic,M,White,F,White,M,0,0,0,1,Two-step,Friendship
data_38,72,9,11,8,2,1,1,9,1,1.9142,22593.7508,0,0,White,M,White,M,Hispanic,M,1,0,1,1,One-step,Pos Action
data_39,1,3,14,6,1,2,1,9,2,7.4878,1868.4326,0,0,Asian,M,Black,F,White,M,0,0,0,1,Two-step,Pos Action
data_39,2,14,3,10,1,2,2,14,1,1.4338,1876.4696,1,0,Black,F,Asian,M,Black,M,0,1,0,0,Two-step,Neg Action
data_39,3,3,14,4,2,3,2,10,1,3.6824,1878.4373,0,1,Asian,M,Black,F,Black,M,0,0,0,1,One-versus-two-step,Neg Action
data_39,4,4,6,3,2,1,3,3,2,5.1437,1882.6726,1,1,Black,M,White,M,Asian,M,0,0,1,1,One-step,Friendship
data_39,5,13,9,14,2,3,1,6,2,7.146,1888.342,1,1,White,M,White,F,Black,F,1,0,0,0,One-versus-two-step,Pos Action
data_39,6,3,14,6,2,2,2,12,1,3.5235,1896.0123,0,1,Asian,M,Black,F,White,M,0,0,0,1,Two-step,Neg Action
data_39,7,13,12,14,1,1,2,12,1,6.8316,1900.0642,1,0,White,M,White,F,Black,F,1,0,0,0,One-step,Neg Action
data_39,8,4,7,3,2,1,4,4,2,3.5665,1907.4177,1,1,Black,M,Hispanic,M,Asian,M,0,0,1,1,One-step,Similarity
data_39,9,3,2,4,1,1,3,3,1,3.6726,1911.5196,1,1,Asian,M,White,F,Black,M,0,0,0,1,One-step,Friendship
data_39,10,3,14,4,2,3,1,7,2,4.7103,1915.7216,1,1,Asian,M,Black,F,Black,M,0,0,0,1,One-versus-two-step,Pos Action
data_39,11,14,3,12,2,2,1,8,1,5.6022,1920.9575,0,0,Black,F,Asian,M,White,F,0,0,0,1,Two-step,Pos Action
data_39,12,4,8,3,1,3,1,5,1,5.8906,1927.0936,1,1,Black,M,Asian,F,Asian,M,0,0,0,1,One-versus-two-step,Pos Action
data_39,13,9,13,8,2,3,3,3,1,3.6144,1933.5134,0,0,White,F,White,M,Asian,F,1,0,0,1,One-versus-two-step,Friendship
data_39,14,8,7,9,2,1,2,13,2,5.9115,1937.6486,1,0,Asian,F,Hispanic,M,White,F,0,0,0,1,One-step,Neg Action
data_39,15,9,11,8,1,1,1,5,1,4.2351,1944.085,1,1,White,F,White,F,Asian,F,1,0,1,1,One-step,Pos Action
data_39,16,9,13,7,1,2,4,4,1,2.8104,1948.854,1,1,White,F,White,M,Hispanic,M,1,0,0,0,Two-step,Similarity
data_39,17,13,9,14,1,3,4,4,1,3.5066,1952.1889,1,1,White,M,White,F,Black,F,1,0,0,0,One-versus-two-step,Similarity
data_39,18,13,9,2,2,2,4,4,2,3.3361,1956.2242,1,1,White,M,White,F,White,F,1,1,0,0,Two-step,Similarity
data_39,19,13,10,14,2,1,1,9,2,6.6189,1960.0927,1,1,White,M,Black,M,Black,F,0,0,1,0,One-step,Pos Action
data_39,20,14,2,13,1,1,3,3,1,3.1138,1967.246,1,1,Black,F,White,F,White,M,0,0,1,0,One-step,Friendship
data_39,21,3,14,6,1,2,4,4,2,5.4466,1970.8811,0,0,Asian,M,Black,F,White,M,0,0,0,1,Two-step,Similarity
data_39,22,4,8,1,1,2,2,10,2,4.0692,1976.8506,0,1,Black,M,Asian,F,Asian,F,0,0,0,0,Two-step,Neg Action
data_39,23,3,1,4,1,1,4,4,1,4.0115,1981.4528,1,1,Asian,M,Asian,F,Black,M,1,0,0,1,One-step,Similarity
data_39,24,4,8,3,1,3,3,3,1,5.9794,1985.9882,1,1,Black,M,Asian,F,Asian,M,0,0,0,1,One-versus-two-step,Friendship
data_39,25,4,8,2,2,2,4,4,1,4.9006,1992.4914,0,0,Black,M,Asian,F,White,F,0,0,0,0,Two-step,Similarity
data_39,26,3,15,4,2,1,1,5,2,3.6891,1997.9273,1,1,Asian,M,White,M,Black,M,0,0,1,1,One-step,Pos Action
data_39,27,14,3,13,2,3,3,3,1,5.2617,2002.1459,0,0,Black,F,Asian,M,White,M,0,0,0,0,One-versus-two-step,Friendship
data_39,28,8,4,9,1,3,4,4,2,3.4361,2007.932,0,0,Asian,F,Black,M,White,F,0,0,0,1,One-versus-two-step,Similarity
data_39,29,9,13,8,2,3,1,9,1,2.6198,2011.9005,0,0,White,F,White,M,Asian,F,1,0,0,1,One-versus-two-step,Pos Action
data_39,30,4,8,3,2,3,4,4,2,7.1396,2015.0521,1,1,Black,M,Asian,F,Asian,M,0,0,0,1,One-versus-two-step,Similarity
data_39,31,14,3,13,2,3,2,14,1,9.2533,2022.7224,0,1,Black,F,Asian,M,White,M,0,0,0,0,One-versus-two-step,Neg Action
data_39,32,14,3,12,2,2,3,3,1,4.8735,2032.5103,0,0,Black,F,Asian,M,White,F,0,0,0,1,Two-step,Friendship
data_39,33,9,11,8,2,1,2,14,1,5.737,2037.9129,0,1,White,F,White,F,Asian,F,1,0,1,1,One-step,Neg Action
data_39,34,13,9,15,1,2,3,3,1,3.7977,2044.1825,1,1,White,M,White,F,White,M,1,1,0,1,Two-step,Friendship
data_39,35,8,5,9,2,1,4,4,2,3.1581,2048.5012,1,1,Asian,F,White,F,White,F,0,0,1,1,One-step,Similarity
data_39,36,9,13,5,2,2,1,9,1,2.9065,2052.1863,0,0,White,F,White,M,White,F,1,1,0,1,Two-step,Pos Action
data_39,37,13,11,14,2,1,3,3,2,4.8922,2055.6213,1,1,White,M,White,F,Black,F,1,0,0,0,One-step,Friendship
data_39,38,4,5,3,1,1,1,7,1,1.9287,2061.0405,1,1,Black,M,White,F,Asian,M,0,0,0,1,One-step,Pos Action
data_39,39,14,3,13,2,3,4,4,2,6.23,2063.4916,1,1,Black,F,Asian,M,White,M,0,0,0,0,One-versus-two-step,Similarity
data_39,40,8,4,10,1,2,4,4,2,4.5881,2070.2449,0,0,Asian,F,Black,M,Black,M,0,0,0,0,Two-step,Similarity
data_39,41,14,2,13,1,1,2,14,2,6.9839,2075.364,0,1,Black,F,White,F,White,M,0,0,1,0,One-step,Neg Action
data_39,42,13,9,14,2,3,3,3,2,2.2949,2082.8842,1,1,White,M,White,F,Black,F,1,0,0,0,One-versus-two-step,Friendship
data_39,43,4,8,3,2,3,2,13,1,3.1654,2085.7022,0,1,Black,M,Asian,F,Asian,M,0,0,0,1,One-versus-two-step,Neg Action
data_39,44,4,8,2,2,2,1,7,2,7.1594,2089.4039,1,1,Black,M,Asian,F,White,F,0,0,0,0,Two-step,Pos Action
data_39,45,13,9,14,1,3,2,10,1,6.2309,2097.091,1,0,White,M,White,F,Black,F,1,0,0,0,One-versus-two-step,Neg Action
data_39,46,14,3,12,1,2,4,4,2,3.2792,2103.8441,0,0,Black,F,Asian,M,White,F,0,0,0,1,Two-step,Similarity
data_39,47,9,12,8,2,1,3,3,2,4.0606,2107.646,1,1,White,F,White,F,Asian,F,1,0,1,1,One-step,Friendship
data_39,48,3,14,6,1,2,3,3,1,4.9784,2112.2315,1,1,Asian,M,Black,F,White,M,0,0,0,1,Two-step,Friendship
data_39,49,8,4,9,2,3,2,11,2,4.9929,2117.734,1,0,Asian,F,Black,M,White,F,0,0,0,1,One-versus-two-step,Neg Action
data_39,50,3,15,4,1,1,2,2,1,3.0827,2123.2533,1,0,Asian,M,White,M,Black,M,0,0,1,1,One-step,Neg Action
data_39,51,3,14,4,2,3,3,3,2,2.2567,2126.8717,1,1,Asian,M,Black,F,Black,M,0,0,0,1,One-versus-two-step,Friendship
data_39,52,4,5,3,1,1,2,12,1,3.8924,2129.6564,1,0,Black,M,White,F,Asian,M,0,0,0,1,One-step,Neg Action
data_39,53,13,12,14,2,1,4,4,2,4.3866,2134.0751,1,1,White,M,White,F,Black,F,1,0,0,0,One-step,Similarity
data_39,54,14,15,13,2,1,1,9,2,3.5371,2138.9941,1,1,Black,F,White,M,White,M,0,0,0,0,One-step,Pos Action
data_39,55,13,9,15,1,2,1,6,1,3.7152,2143.0627,1,1,White,M,White,F,White,M,1,1,0,1,Two-step,Pos Action
data_39,56,9,13,8,1,3,2,13,1,3.2711,2147.2981,1,0,White,F,White,M,Asian,F,1,0,0,1,One-versus-two-step,Neg Action
data_39,57,4,8,15,1,2,3,3,1,2.5815,2151.0999,1,1,Black,M,Asian,F,White,M,0,0,0,1,Two-step,Friendship
data_39,58,8,7,9,2,1,1,1,1,4.2151,2154.218,0,0,Asian,F,Hispanic,M,White,F,0,0,0,1,One-step,Pos Action
data_39,59,9,13,5,1,2,3,3,2,1.5597,2158.9535,0,0,White,F,White,M,White,F,1,1,0,1,Two-step,Friendship
data_39,60,8,4,9,1,3,3,3,2,2.4999,2161.0379,0,0,Asian,F,Black,M,White,F,0,0,0,1,One-versus-two-step,Friendship
data_39,61,3,14,4,1,3,4,4,1,9.4686,2164.0727,1,1,Asian,M,Black,F,Black,M,0,0,0,1,One-versus-two-step,Similarity
data_39,62,8,5,9,2,1,3,3,1,7.1476,2174.0775,0,0,Asian,F,White,F,White,F,0,0,1,1,One-step,Friendship
data_39,63,8,4,11,2,2,2,10,2,4.3254,2181.7477,1,0,Asian,F,Black,M,White,F,0,0,0,1,Two-step,Neg Action
data_39,64,14,2,13,2,1,4,4,2,2.8734,2186.6,1,1,Black,F,White,F,White,M,0,0,1,0,One-step,Similarity
data_39,65,9,13,6,2,2,2,11,1,3.1096,2190.0017,0,1,White,F,White,M,White,M,1,1,0,0,Two-step,Neg Action
data_39,66,9,13,8,1,3,4,4,2,3.3628,2193.6367,0,0,White,F,White,M,Asian,F,1,0,0,1,One-versus-two-step,Similarity
data_39,67,8,4,11,1,2,1,8,1,5.2455,2197.5219,1,1,Asian,F,Black,M,White,F,0,0,0,1,Two-step,Pos Action
data_39,68,14,3,13,2,3,1,6,1,5.4202,2203.2913,0,0,Black,F,Asian,M,White,M,0,0,0,0,One-versus-two-step,Pos Action
data_39,69,9,12,8,1,1,4,4,2,3.3791,2209.244,0,0,White,F,White,F,Asian,F,1,0,1,1,One-step,Similarity
data_39,70,8,4,9,2,3,1,7,2,3.9333,2213.146,1,1,Asian,F,Black,M,White,F,0,0,0,1,One-versus-two-step,Pos Action
data_39,71,8,4,12,1,2,3,3,1,1.9528,2217.6147,1,1,Asian,F,Black,M,White,F,0,0,0,1,Two-step,Friendship
data_39,72,13,9,15,1,2,2,11,2,9.2038,2220.0992,0,1,White,M,White,F,White,M,1,1,0,1,Two-step,Neg Action
data_4_,1,3,15,4,1,1,1,7,2,6.5536,115906.6086,0,0,White,F,Asian,M,White,F,0,1,0,1,One-step,Pos Action
data_4_,2,9,13,5,1,2,4,4,1,8.1867,115913.6953,1,1,White,M,Black,F,Asian,F,0,0,0,0,Two-step,Similarity
data_4_,3,13,9,15,1,2,3,3,1,6.6785,115922.4162,1,1,Black,F,White,M,Asian,M,0,0,0,0,Two-step,Friendship
data_4_,4,8,4,11,2,2,3,3,2,6.6565,115929.6195,1,1,White,F,White,F,Hispanic,M,1,0,1,0,Two-step,Friendship
data_4_,5,14,3,13,1,3,1,9,1,3.682,115936.8063,1,1,White,M,White,F,Black,F,1,0,0,0,One-versus-two-step,Pos Action
data_4_,6,3,1,4,1,1,2,11,2,6.4878,115941.025,0,1,White,F,Black,M,White,F,0,1,0,1,One-step,Neg Action
data_4_,7,8,7,9,2,1,2,2,2,4.0697,115948.045,1,0,White,F,White,F,White,M,1,1,1,0,One-step,Neg Action
data_4_,8,13,9,14,1,3,3,3,1,6.3544,115952.6472,1,1,Black,F,White,M,White,M,0,0,0,0,One-versus-two-step,Friendship
data_4_,9,9,10,8,2,1,4,4,2,4.0316,115959.5337,1,1,White,M,White,M,White,F,1,1,1,0,One-step,Similarity
data_4_,10,4,8,3,2,3,4,4,2,3.4239,115964.0859,1,1,White,F,White,F,White,F,1,1,1,1,One-versus-two-step,Similarity
data_4_,11,4,8,1,1,2,1,1,2,3.2103,115968.0378,0,0,White,F,White,F,Black,M,1,0,1,0,Two-step,Pos Action
data_4_,12,3,14,6,2,2,4,4,2,4.0085,115971.7729,1,1,White,F,White,M,Black,M,1,0,0,0,Two-step,Similarity
data_4_,13,4,8,3,2,3,3,3,1,3.9589,115976.3083,0,0,White,F,White,F,White,F,1,1,1,1,One-versus-two-step,Friendship
data_4_,14,8,4,9,2,3,4,4,2,3.1361,115980.7938,1,1,White,F,White,F,White,M,1,1,1,0,One-versus-two-step,Similarity
data_4_,15,3,14,4,2,3,4,4,2,3.1957,115984.4622,1,1,White,F,White,M,White,F,1,1,0,1,One-versus-two-step,Similarity
data_4_,16,3,14,4,1,3,1,6,1,3.2848,115988.1807,1,1,White,F,White,M,White,F,1,1,0,1,One-versus-two-step,Pos Action
data_4_,17,4,7,3,1,1,4,4,1,3.3114,115991.9992,1,1,White,F,White,F,White,F,1,1,1,1,One-step,Similarity
data_4_,18,9,13,8,2,3,3,3,2,2.8694,115995.8343,1,1,White,M,Black,F,White,F,0,1,0,0,One-versus-two-step,Friendship
data_4_,19,14,3,13,2,3,3,3,2,5.6591,115999.2359,1,1,White,M,White,F,Black,F,1,0,0,0,One-versus-two-step,Friendship
data_4_,20,14,15,13,2,1,2,12,2,2.8277,116005.4222,1,0,White,M,Asian,M,Black,F,0,0,1,0,One-step,Neg Action
data_4_,21,8,5,9,1,1,4,4,2,3.3735,116008.7738,0,0,White,F,Asian,F,White,M,0,1,1,0,One-step,Similarity
data_4_,22,4,7,3,1,1,1,8,1,5.0308,116012.6756,1,1,White,F,White,F,White,F,1,1,1,1,One-step,Pos Action
data_4_,23,13,10,14,2,1,2,2,2,3.3494,116018.2282,1,0,Black,F,White,M,White,M,0,0,0,0,One-step,Neg Action
data_4_,24,14,1,13,2,1,1,1,2,3.8166,116022.1134,1,1,White,M,Black,M,Black,F,0,0,1,0,One-step,Pos Action
data_4_,25,8,4,9,1,3,3,3,2,2.9871,116026.4655,0,0,White,F,White,F,White,M,1,1,1,0,One-versus-two-step,Friendship
data_4_,26,8,4,10,1,2,4,4,1,2.8587,116029.9838,1,1,White,F,White,F,White,M,1,1,1,0,Two-step,Similarity
data_4_,27,13,9,15,2,2,2,14,2,6.7025,116033.3688,1,0,Black,F,White,M,Asian,M,0,0,0,0,Two-step,Neg Action
data_4_,28,13,12,14,2,1,4,4,2,2.8107,116040.6056,1,1,Black,F,Asian,F,White,M,0,0,1,0,One-step,Similarity
data_4_,29,9,13,8,2,3,1,8,1,3.3262,116043.9404,0,0,White,M,Black,F,White,F,0,1,0,0,One-versus-two-step,Pos Action
data_4_,30,9,13,5,2,2,3,3,2,3.7277,116047.7923,1,1,White,M,Black,F,Asian,F,0,0,0,0,Two-step,Friendship
data_4_,31,8,4,12,2,2,1,9,1,2.6595,116052.0443,0,0,White,F,White,F,Asian,F,1,0,1,1,Two-step,Pos Action
data_4_,32,8,6,9,2,1,3,3,1,3.7588,116055.2292,0,0,White,F,Black,M,White,M,0,1,0,0,One-step,Friendship
data_4_,33,14,3,11,2,2,1,9,2,2.4175,116059.5145,1,1,White,M,White,F,Hispanic,M,1,0,0,1,Two-step,Pos Action
data_4_,34,13,9,15,2,2,4,4,1,3.728,116062.4659,0,0,Black,F,White,M,Asian,M,0,0,0,0,Two-step,Similarity
data_4_,35,8,4,12,1,2,2,14,1,5.2949,116066.7179,1,0,White,F,White,F,Asian,F,1,0,1,1,Two-step,Neg Action
data_4_,36,3,14,5,2,2,3,3,2,3.3084,116072.5374,1,1,White,F,White,M,Asian,F,1,0,0,1,Two-step,Friendship
data_4_,37,9,11,8,1,1,2,14,1,4.4156,116076.3725,1,0,White,M,Hispanic,M,White,F,0,1,1,0,One-step,Neg Action
data_4_,38,3,2,4,2,1,4,4,2,4.4062,116081.3081,1,1,White,F,White,F,White,F,1,1,1,1,One-step,Similarity
data_4_,39,4,8,2,2,2,3,3,1,2.43,116086.2438,0,0,White,F,White,F,White,F,1,1,1,1,Two-step,Friendship
data_4_,40,13,10,14,2,1,3,3,2,2.1025,116089.1952,1,1,Black,F,White,M,White,M,0,0,0,0,One-step,Friendship
data_4_,41,9,13,8,1,3,4,4,1,4.3425,116091.8296,1,1,White,M,Black,F,White,F,0,1,0,0,One-versus-two-step,Similarity
data_4_,42,14,3,13,1,3,4,4,1,1.8172,116096.6988,1,1,White,M,White,F,Black,F,1,0,0,0,One-versus-two-step,Similarity
data_4_,43,13,12,14,1,1,1,9,1,2.1135,116099.0499,1,1,Black,F,Asian,F,White,M,0,0,1,0,One-step,Pos Action
data_4_,44,13,9,14,2,3,2,2,2,3.5494,116101.6845,1,0,Black,F,White,M,White,M,0,0,0,0,One-versus-two-step,Neg Action
data_4_,45,4,8,1,1,2,2,2,1,1.44,116105.7698,1,0,White,F,White,F,Black,M,1,0,1,0,Two-step,Neg Action
data_4_,46,13,9,14,2,3,1,6,1,2.8383,116107.7373,0,0,Black,F,White,M,White,M,0,0,0,0,One-versus-two-step,Pos Action
data_4_,47,14,2,13,2,1,3,3,2,3.4402,116111.1056,1,1,White,M,White,F,Black,F,1,0,0,0,One-step,Friendship
data_4_,48,4,8,3,2,3,2,2,2,1.8402,116115.0742,1,0,White,F,White,F,White,F,1,1,1,1,One-versus-two-step,Neg Action
data_4_,49,4,8,3,1,3,1,9,1,1.5684,116117.4419,1,1,White,F,White,F,White,F,1,1,1,1,One-versus-two-step,Pos Action
data_4_,50,14,3,10,2,2,4,4,2,2.8619,116119.543,1,1,White,M,White,F,White,M,1,1,0,1,Two-step,Similarity
data_4_,51,4,8,2,2,2,4,4,2,2.1255,116122.9279,1,1,White,F,White,F,White,F,1,1,1,1,Two-step,Similarity
data_4_,52,8,4,9,2,3,2,11,2,1.8983,116125.5792,1,0,White,F,White,F,White,M,1,1,1,0,One-versus-two-step,Neg Action
data_4_,53,3,14,7,2,2,1,1,2,3.9715,116128.0137,1,1,White,F,White,M,White,F,1,1,0,1,Two-step,Pos Action
data_4_,54,14,3,10,1,2,3,3,1,2.0771,116132.5158,1,1,White,M,White,F,White,M,1,1,0,1,Two-step,Friendship
data_4_,55,3,14,4,2,3,3,3,2,2.1646,116135.117,1,1,White,F,White,M,White,F,1,1,0,1,One-versus-two-step,Friendship
data_4_,56,13,9,1,2,2,1,5,1,2.607,116137.8183,0,0,Black,F,White,M,Black,M,0,1,0,0,Two-step,Pos Action
data_4_,57,3,2,4,2,1,3,3,2,3.7997,116140.9531,1,1,White,F,White,F,White,F,1,1,1,1,One-step,Friendship
data_4_,58,4,6,3,2,1,3,3,2,2.1763,116145.2885,1,1,White,F,Black,M,White,F,0,1,0,1,One-step,Friendship
data_4_,59,14,3,11,1,2,2,2,2,2.8329,116147.9898,0,1,White,M,White,F,Hispanic,M,1,0,0,1,Two-step,Neg Action
data_4_,60,9,13,5,1,2,2,10,2,7.1099,116151.358,0,1,White,M,Black,F,Asian,F,0,0,0,0,Two-step,Neg Action
data_4_,61,4,6,3,2,1,2,10,1,3.17,116158.995,0,1,White,F,Black,M,White,F,0,1,0,1,One-step,Neg Action
data_4_,62,8,4,9,1,3,1,9,2,2.7059,116162.6967,0,0,White,F,White,F,White,M,1,1,1,0,One-versus-two-step,Pos Action
data_4_,63,3,14,6,1,2,2,10,2,2.9918,116165.9316,0,1,White,F,White,M,Black,M,1,0,0,0,Two-step,Neg Action
data_4_,64,14,2,13,2,1,4,4,2,3.1723,116169.45,1,1,White,M,White,F,Black,F,1,0,0,0,One-step,Similarity
data_4_,65,9,12,8,1,1,3,3,2,3.5071,116173.1517,0,0,White,M,Asian,F,White,F,0,1,0,0,One-step,Friendship
data_4_,66,14,3,13,2,3,2,2,1,2.1754,116177.187,0,1,White,M,White,F,Black,F,1,0,0,0,One-versus-two-step,Neg Action
data_4_,67,9,12,8,1,1,1,1,1,3.4004,116179.8883,1,1,White,M,Asian,F,White,F,0,1,0,0,One-step,Pos Action
data_4_,68,8,5,9,1,1,1,9,2,3.4563,116183.8234,0,0,White,F,Asian,F,White,M,0,1,1,0,One-step,Pos Action
data_4_,69,9,13,8,1,3,2,13,1,3.5865,116187.8087,1,0,White,M,Black,F,White,F,0,1,0,0,One-versus-two-step,Neg Action
data_4_,70,9,13,5,1,2,1,7,2,2.2277,116191.9273,0,0,White,M,Black,F,Asian,F,0,0,0,0,Two-step,Pos Action
data_4_,71,3,14,4,1,3,2,14,2,4.1039,116194.6785,0,1,White,F,White,M,White,F,1,1,0,1,One-versus-two-step,Neg Action
data_4_,72,13,9,14,2,3,4,4,2,3.1877,116199.3141,1,1,Black,F,White,M,White,M,0,0,0,0,One-versus-two-step,Similarity
data_40,1,9,13,8,1,3,2,10,1,14.3647,7681.9277,1,0,White,M,Black,M,Asian,M,0,0,1,1,One-versus-two-step,Neg Action
data_40,2,4,8,3,1,3,2,14,1,7.6181,7696.8181,1,0,Black,M,Asian,M,White,F,0,0,1,0,One-versus-two-step,Neg Action
data_40,3,9,13,8,1,3,3,3,2,3.9485,7704.9719,0,0,White,M,Black,M,Asian,M,0,0,1,1,One-versus-two-step,Friendship
data_40,4,4,8,2,2,2,4,4,2,8.7488,7709.4407,1,1,Black,M,Asian,M,White,M,0,0,1,1,Two-step,Similarity
data_40,5,13,9,15,1,2,2,13,1,6.073,7718.7117,1,0,Black,M,White,M,White,M,0,0,1,1,Two-step,Neg Action
data_40,6,13,9,2,2,2,1,1,1,5.1328,7725.3149,0,0,Black,M,White,M,White,M,0,0,1,1,Two-step,Pos Action
data_40,7,3,14,4,1,3,1,7,2,4.3639,7730.9843,0,0,White,F,White,F,Black,M,1,0,1,0,One-versus-two-step,Pos Action
data_40,8,3,14,4,1,3,3,3,2,3.1708,7735.8699,0,0,White,F,White,F,Black,M,1,0,1,0,One-versus-two-step,Friendship
data_40,9,13,10,14,1,1,1,5,2,13.4086,7739.5717,0,0,Black,M,Asian,F,White,F,0,0,0,0,One-step,Pos Action
data_40,10,8,7,9,1,1,4,4,2,7.5065,7753.5116,0,0,Asian,M,Hispanic,M,White,M,0,0,1,1,One-step,Similarity
data_40,11,3,14,6,1,2,2,14,1,4.976,7761.5488,1,0,White,F,White,F,White,F,1,1,1,1,Two-step,Neg Action
data_40,12,14,3,10,1,2,4,4,2,3.0297,7767.0514,0,0,White,F,White,F,Asian,F,1,0,1,1,Two-step,Similarity
data_40,13,8,4,9,2,3,1,5,1,13.7271,7770.6031,0,0,Asian,M,Black,M,White,M,0,0,1,1,One-versus-two-step,Pos Action
data_40,14,3,14,4,2,3,2,2,2,3.5168,7784.8598,1,0,White,F,White,F,Black,M,1,0,1,0,One-versus-two-step,Neg Action
data_40,15,8,4,9,1,3,4,4,2,4.8703,7788.9117,0,0,Asian,M,Black,M,White,M,0,0,1,1,One-versus-two-step,Similarity
data_40,16,3,1,4,1,1,2,11,1,7.9654,7794.3143,1,0,White,F,Black,F,Black,M,0,0,1,0,One-step,Neg Action
data_40,17,14,3,13,1,3,3,3,2,4.8656,7802.8017,0,0,White,F,White,F,Black,M,1,0,1,0,One-versus-two-step,Friendship
data_40,18,14,2,13,2,1,4,4,2,4.2378,7808.2042,1,1,White,F,White,M,Black,M,1,0,0,0,One-step,Similarity
data_40,19,13,12,14,1,1,2,2,1,2.5971,7812.9732,1,0,Black,M,Asian,F,White,F,0,0,0,0,One-step,Neg Action
data_40,20,8,4,12,2,2,3,3,2,2.2066,7816.0913,1,1,Asian,M,Black,M,Asian,F,0,1,1,0,Two-step,Friendship
data_40,21,9,10,8,2,1,3,3,1,1.7036,7818.8259,0,0,White,M,Asian,F,Asian,M,0,0,0,1,One-step,Friendship
data_40,22,9,13,6,1,2,4,4,1,7.2111,7821.0603,1,1,White,M,Black,M,White,F,0,1,1,0,Two-step,Similarity
data_40,23,14,15,13,1,1,3,3,2,4.6674,7828.7973,0,0,White,F,White,M,Black,M,1,0,0,0,One-step,Friendship
data_40,24,14,15,13,1,1,1,6,2,2.3128,7833.9998,0,0,White,F,White,M,Black,M,1,0,0,0,One-step,Pos Action
data_40,25,9,13,6,2,2,2,14,1,3.1285,7836.8344,0,1,White,M,Black,M,White,F,0,1,1,0,Two-step,Neg Action
data_40,26,13,12,14,2,1,3,3,1,2.5328,7840.4862,0,0,Black,M,Asian,F,White,F,0,0,0,0,One-step,Friendship
data_40,27,4,8,1,1,2,3,3,1,3.0919,7843.5543,1,1,Black,M,Asian,M,Black,F,0,1,1,0,Two-step,Friendship
data_40,28,3,15,4,1,1,4,4,1,3.9617,7847.1727,1,1,White,F,White,M,Black,M,1,0,0,0,One-step,Similarity
data_40,29,3,14,5,1,2,3,3,1,8.3545,7851.6581,1,1,White,F,White,F,White,F,1,1,1,1,Two-step,Friendship
data_40,30,9,11,8,1,1,1,1,2,3.9758,7860.5457,0,0,White,M,White,F,Asian,M,1,0,0,1,One-step,Pos Action
data_40,31,4,8,3,2,3,3,3,2,2.2737,7865.0478,1,1,Black,M,Asian,M,White,F,0,0,1,0,One-versus-two-step,Friendship
data_40,32,13,9,14,2,3,4,4,1,5.5633,7867.8491,0,0,Black,M,White,M,White,F,0,0,1,0,One-versus-two-step,Similarity
data_40,33,3,14,7,1,2,1,1,2,4.4632,7873.9354,0,0,White,F,White,F,Hispanic,M,1,0,1,0,Two-step,Pos Action
data_40,34,4,6,3,2,1,4,4,1,3.0554,7878.9211,0,0,Black,M,White,F,White,F,0,0,0,0,One-step,Similarity
data_40,35,8,5,9,1,1,3,3,1,3.3074,7882.5061,1,1,Asian,M,White,F,White,M,0,0,0,1,One-step,Friendship
data_40,36,9,10,8,1,1,4,4,2,3.6708,7886.3412,0,0,White,M,Asian,F,Asian,M,0,0,0,1,One-step,Similarity
data_40,37,14,3,13,2,3,2,14,2,6.9375,7890.5433,1,0,White,F,White,F,Black,M,1,0,1,0,One-versus-two-step,Neg Action
data_40,38,13,10,14,2,1,4,4,1,3.1493,7898.0135,0,0,Black,M,Asian,F,White,F,0,0,0,0,One-step,Similarity
data_40,39,9,13,8,1,3,4,4,2,2.1767,7901.6985,0,0,White,M,Black,M,Asian,M,0,0,1,1,One-versus-two-step,Similarity
data_40,40,4,5,3,1,1,3,3,2,3.2299,7904.3998,0,0,Black,M,White,F,White,F,0,0,0,0,One-step,Friendship
data_40,41,4,6,3,2,1,2,10,2,2.6379,7908.1516,1,0,Black,M,White,F,White,F,0,0,0,0,One-step,Neg Action
data_40,42,3,1,4,1,1,3,3,2,2.0303,7911.3198,0,0,White,F,Black,F,Black,M,0,0,1,0,One-step,Friendship
data_40,43,14,3,13,1,3,1,5,1,3.9356,7913.871,1,1,White,F,White,F,Black,M,1,0,1,0,One-versus-two-step,Pos Action
data_40,44,14,3,13,1,3,4,4,1,1.8902,7918.3397,1,1,White,F,White,F,Black,M,1,0,1,0,One-versus-two-step,Similarity
data_40,45,14,2,13,2,1,2,11,2,5.6896,7920.7575,1,0,White,F,White,M,Black,M,1,0,0,0,One-step,Neg Action
